,Date,MetaData,raw_text,text
890,Wed Jan 09 06:49:52 +0000 2019,"{'hashtags': [{'text': 'NarendraModi', 'indices': [101, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RhN3hfWwLw', 'expanded_url': 'https://twitter.com/i/web/status/1082892193616977921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","The announcement comes after a number of setbacks for BJP ahead of the general elections due by May

#NarendraModi… https://t.co/RhN3hfWwLw","The announcement comes after a number of setbacks for BJP ahead of the general elections due by May

#NarendraModi #LokSabhaElections2019 #ReservationBill #ReservationforUpperCastehttps://www.livemint.com/Politics/TedH1tq8qLDmkAVwo9ggzJ/Narendra-Modi-pushes-quota-ahead-of-polls-but-here-are-the.html …"
891,Wed Jan 09 06:18:25 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GMC_Impact', 'name': 'Gray Matters Capital', 'id': 941140785784692736, 'id_str': '941140785784692736', 'indices': [38, 49]}], 'urls': [{'url': 'https://t.co/N5KNe6KFQe', 'expanded_url': 'https://twitter.com/i/web/status/1082884279753834496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","[SPONSORED]

Only 5 days to go before @GMC_Impact closes the application process for its mobile edtech accelerator… https://t.co/N5KNe6KFQe","[SPONSORED]

Only 5 days to go before @GMC_Impact closes the application process for its mobile edtech accelerator program, GMC Calibrator. Read more below.https://www.livemint.com/Home-Page/EuHT46TtJZBsfs7fY00SUP/Gray-Matters-Capital-aims-to-benefit-5-million-women-by-2020.html …"
892,Wed Jan 09 04:42:39 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WihCoGKp9t', 'expanded_url': 'https://twitter.com/i/web/status/1082860175415959552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Even though this IT entrepreneur was confident of making a success of his business venture, he was not as sure that… https://t.co/WihCoGKp9t","Even though this IT entrepreneur was confident of making a success of his business venture, he was not as sure that his financial life was on the right trackhttps://www.livemint.com/Money/xANHoMtosqA7Nxuhb53imM/In-hindsight-my-approach-to-build-wealth-was-short-term.html …"
893,Wed Jan 09 04:37:28 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GG0e2Qh7cO', 'expanded_url': 'https://twitter.com/i/web/status/1082858871692046336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",An investment whose credit rating has been downgraded to below investment grade or subsequent downgrades from below… https://t.co/GG0e2Qh7cO,An investment whose credit rating has been downgraded to below investment grade or subsequent downgrades from below investment grade rating is eligible to be segregatedhttps://www.livemint.com/Money/EqiyhZTaZIwb3PySpYdggI/How-segregation-of-toxic-assets-protects-investors.html …
894,Wed Jan 09 00:55:09 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fTH6YVc5K8', 'expanded_url': 'https://twitter.com/i/web/status/1082802926244876290', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","There is a possibility that Naresh Goyal may cede operational control of Jet Airways to Etihad Airways, which can i… https://t.co/fTH6YVc5K8","There is a possibility that Naresh Goyal may cede operational control of Jet Airways to Etihad Airways, which can increase its stake to 49% under current regulations.https://www.livemint.com/Companies/bxFwwHNTpH6sbmavKjoujK/Banks-propose-900-million-turnaround-plan-for-Jet-Airways.html …"
895,Wed Jan 09 00:51:31 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2O1XFGlfJo', 'expanded_url': 'https://twitter.com/i/web/status/1082802009076461568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The Ola-Myra, if fructifies, will be the latest in a string of acqusitions by the cab-hailing firm even as its main… https://t.co/2O1XFGlfJo","The Ola-Myra, if fructifies, will be the latest in a string of acqusitions by the cab-hailing firm even as its main business slows.https://www.livemint.com/Companies/bdVnFv5zRjJvwE9nSJ8YSL/Ola-in-talks-to-invest-in-Myra-Medicines-may-even-buy-it.html …"
896,Wed Jan 09 00:34:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4AkFb7SMHc', 'expanded_url': 'https://twitter.com/i/web/status/1082797740935921664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Centre must allow states freedom on how they want to compensate farmers, instead of imposing a standard insurance s… https://t.co/4AkFb7SMHc","Centre must allow states freedom on how they want to compensate farmers, instead of imposing a standard insurance scheme, says an analyst.https://www.livemint.com/Politics/nF2FiK4pHIjCzud5oMuphI/Enrolment-under-PMFBY-crop-insurance-scheme-sees-steep-decli.html …"
897,Tue Jan 08 22:58:26 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/l0QmgPepoz', 'expanded_url': 'https://twitter.com/i/web/status/1082773554301562880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","Real estate developers in 2018 shook off the previous year’s lethargy with 76% higher home launches, even as sales… https://t.co/l0QmgPepoz","Real estate developers in 2018 shook off the previous year’s lethargy with 76% higher home launches, even as sales grew at a more sedate 6%.https://www.livemint.com/Companies/h2kNjn1VI8FtmNGvV7UJ0O/NBFC-crisis-batters-realty-home-sales-grow-just-6-in-2018.html …"
898,Tue Jan 08 21:58:08 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Rjec4k6oJ9', 'expanded_url': 'https://twitter.com/i/web/status/1082758376386260992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Shares of leading automakers are down significantly from year-ago levels due to sales contraction and margin pressu… https://t.co/Rjec4k6oJ9,Shares of leading automakers are down significantly from year-ago levels due to sales contraction and margin pressure.https://www.livemint.com/Money/ZywbpMDNuFVzdxsUt5g7sL/Demand-stability-key-for-auto-stock-valuations-to-improve.html …
899,Tue Jan 08 18:31:59 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FPAiZKdGMw', 'expanded_url': 'https://twitter.com/i/web/status/1082706497577005057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",The Bandhan-Gruh Finance merger deal has allowed HDFC an exit at a really attractive valuation. A stake in Bandhan… https://t.co/FPAiZKdGMw,"The Bandhan-Gruh Finance merger deal has allowed HDFC an exit at a really attractive valuation. A stake in Bandhan Bank, in return, is simply a cherry on top.https://www.livemint.com/Companies/7caDN38tZahCTqWXUppewN/BandhanGruh-Finance-merger-favours-HDFC-no-one-else.html …"
900,Tue Jan 08 18:29:18 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rTkKOxJCi9', 'expanded_url': 'https://twitter.com/i/web/status/1082705820876300289', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","In the past two deays, Bandhan Bank share prices have dropped by around 10% while Gruh Finance share prices has plu… https://t.co/rTkKOxJCi9","In the past two deays, Bandhan Bank share prices have dropped by around 10% while Gruh Finance share prices has plunged by around 20%.https://www.livemint.com/Companies/7caDN38tZahCTqWXUppewN/BandhanGruh-Finance-merger-favours-HDFC-no-one-else.html …"
901,Tue Jan 08 18:08:58 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZWHwUphZvu', 'expanded_url': 'https://twitter.com/i/web/status/1082700704291012608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","The Comptroller and Auditor General of India (CAG) has submitted its audit report on Compliance of FRBM Act, 2003,… https://t.co/ZWHwUphZvu","The Comptroller and Auditor General of India (CAG) has submitted its audit report on Compliance of FRBM Act, 2003, for fiscal 2016-17 in Parliament.https://www.livemint.com/Politics/pHwvWayyATNQjen4ckJj6O/CAG-indicts-Modi-govt-for-masking-fiscal-revenue-deficits.html …"
902,Tue Jan 08 16:59:53 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/40JZ2uHSVf', 'expanded_url': 'https://twitter.com/i/web/status/1082683319072915456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","All eyes are now on Rajya Sabha which will take up the quota bill tomorrow, the last day of the winter session of p… https://t.co/40JZ2uHSVf","All eyes are now on Rajya Sabha which will take up the quota bill tomorrow, the last day of the winter session of parliament.https://www.livemint.com/Politics/f8v46qvKEfV9lKm4QUmfHI/Lok-Sabha-clears-quota-bill-with-nearfull-majority.html …"
903,Tue Jan 08 14:30:11 +0000 2019,"{'hashtags': [{'text': 'MoneyWithMonika', 'indices': [0, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/j4YyzdHb2d', 'expanded_url': 'https://twitter.com/i/web/status/1082645647709360128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","#MoneyWithMonika | Season 2, Episode 4

When's the right time to invest in Mutual Funds? Personal finance expert… https://t.co/j4YyzdHb2d","#MoneyWithMonika | Season 2, Episode 4

When's the right time to invest in Mutual Funds? Personal finance expert @monikahalan explains in the new episode on Wednesday, January 9. 

Have a question for her? Mention in the comment section belowpic.twitter.com/RjqHpMzrlV"
904,Tue Jan 08 13:02:23 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2dIb6Oq2wh', 'expanded_url': 'https://twitter.com/i/web/status/1082623551184588801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",The shock warning has added to concerns about the broader tech sector after Apple’s sales forecast sent shudders th… https://t.co/2dIb6Oq2wh,The shock warning has added to concerns about the broader tech sector after Apple’s sales forecast sent shudders through world markets.https://www.livemint.com/Companies/jWZhJxui2QESJfMornNaJP/Samsung-flags-near-30-slump-in-Q4-operating-profit.html …
905,Tue Jan 08 12:51:57 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yXdr1ZL29d', 'expanded_url': 'https://twitter.com/i/web/status/1082620927349669889', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Android Pie was publicly released in August, and the fact that at least 6 major smartphone manufacturers already ha… https://t.co/yXdr1ZL29d","Android Pie was publicly released in August, and the fact that at least 6 major smartphone manufacturers already have smartphones running the platform is a lightyear jump from previous Android iterationshttps://www.livemint.com/Technology/rocZu16r86VhGp8KeC3JaM/Smartphones-receiving-Android-Pie-update-in-2019.html …"
906,Tue Jan 08 12:16:24 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/W8QOvZAU4F', 'expanded_url': 'https://twitter.com/i/web/status/1082611978215002113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","During his stint as Royal Enfield president, Rudratej Singh oversaw the successful launch of the Himalayan and Inte… https://t.co/W8QOvZAU4F","During his stint as Royal Enfield president, Rudratej Singh oversaw the successful launch of the Himalayan and Interceptor 650 and Continental GT 650 models.https://www.livemint.com/Auto/3GGAGxjUBmozGS226KOvPN/Rudratej-Singh-resigns-as-Royal-Enfield-president.html …"
907,Tue Jan 08 11:50:08 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vf4sNjO75c', 'expanded_url': 'https://twitter.com/i/web/status/1082605369610854400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Maharashtra government invoked MESMA after the BEST bus strike affected nearly 25-lakh daily commuters in Mumbai an… https://t.co/vf4sNjO75c,Maharashtra government invoked MESMA after the BEST bus strike affected nearly 25-lakh daily commuters in Mumbai and the metropolitan region. #BharatBandhhttps://www.livemint.com/Companies/Th9p1du5CV0vqsQ5QqcTjK/Mumbai-best-bus-strike-today-Maharashtra-transport.html …
908,Tue Jan 08 11:30:43 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bm3MSl8mQF', 'expanded_url': 'https://twitter.com/i/web/status/1082600482458152960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Sudip Singh, the global head of the energy, utilities, resources and services unit of Infosys, has quit the company… https://t.co/bm3MSl8mQF","Sudip Singh, the global head of the energy, utilities, resources and services unit of Infosys, has quit the company.https://www.livemint.com/Companies/JQHZ1jrDHvlm2K6FEmytTM/Yet-another-toplevel-executive-quits-Infosys.html …"
909,Tue Jan 08 11:20:38 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M8rfM2oWjL', 'expanded_url': 'https://twitter.com/i/web/status/1082597947122933760', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",India is seen accelerating to 7.8% by the 2020s while China’s will moderate to 5% by 2030 reflecting a natural slow… https://t.co/M8rfM2oWjL,India is seen accelerating to 7.8% by the 2020s while China’s will moderate to 5% by 2030 reflecting a natural slowdown given the economy’s size.https://www.livemint.com/Politics/Jthcr40zpud6oUzJmI5kcJ/India-GDP-set-to-eclipse-US-by-2030-StanChart.html …
910,Tue Jan 08 10:37:13 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vFsg7DZsbl', 'expanded_url': 'https://twitter.com/i/web/status/1082587018532515841', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Xiaomi in May last year hiked the prices of the Note 5 Pro due to the depreciation of rupee against dollar and chan… https://t.co/vFsg7DZsbl,"Xiaomi in May last year hiked the prices of the Note 5 Pro due to the depreciation of rupee against dollar and changes in PCBA import taxes, but later brought down them down to the introductory pricing.https://www.livemint.com/Technology/LWBanQDYLe6ACzgWMeO3EI/Xiaomi-Redmi-Note-5-Pro-price-cut.html …"
911,Tue Jan 08 07:07:31 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'livemint_m2m', 'name': 'Mint Mark to Market', 'id': 3280499923, 'id_str': '3280499923', 'indices': [3, 16]}], 'urls': []}",RT @livemint_m2m: Titan projects growth of its mainstay jewellery business be at around 22% in FY19.This is good news considering the recen…,RT @livemint_m2m: Titan projects growth of its mainstay jewellery business be at around 22% in FY19.This is good news considering the recen…
912,Tue Jan 08 06:45:08 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/19hPxx2cFJ', 'expanded_url': 'https://twitter.com/i/web/status/1082528611528146944', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The smartphone is Honor’s first smartphone to sport a punch-hole display, a new smartphone aesthetic that aims at s… https://t.co/19hPxx2cFJ","The smartphone is Honor’s first smartphone to sport a punch-hole display, a new smartphone aesthetic that aims at skipping the notch cutout.https://www.livemint.com/Technology/Nn502PA3SZAJWd0tLhy08I/Honor-View-20-india-launch-date-29-january-price-specificati.html …"
913,Tue Jan 08 06:12:29 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LcJTaM3yLH', 'expanded_url': 'https://twitter.com/i/web/status/1082520394718896128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}",Transport and banks are the two sectors worst hit by today’s Bharat Bandh called by central trade unions.… https://t.co/LcJTaM3yLH,Transport and banks are the two sectors worst hit by today’s Bharat Bandh called by central trade unions. #BharatBandh #BharathBandhhttps://www.livemint.com/Companies/P5EE4pF6UsANfCkRWxp3MO/Bharat-Bandh-Transport-strike-Mumbai-best-bus-bangalore-news.html …
